"Instance_number numeric","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
1444,616,25,5671,6175,0.478727,0.960998,0.09798,0.960998,0.90202,0.177829,0.503484,1.908699,0.000045
1445,616,25,5670,6176,0.478643,0.960998,0.097996,0.960998,0.902004,0.177855,0.503404,1.909002,0.000046
1446,616,25,5665,6181,0.47822,0.960998,0.098074,0.960998,0.901926,0.177983,0.503003,1.910522,0.000046
1447,616,25,5660,6186,0.477798,0.960998,0.098152,0.960998,0.901848,0.178112,0.502603,1.912044,0.000046
1448,616,25,5659,6187,0.477714,0.960998,0.098167,0.960998,0.901833,0.178138,0.502523,1.912349,0.000046
1449,616,25,5658,6188,0.47763,0.960998,0.098183,0.960998,0.901817,0.178163,0.502443,1.912653,0.000046
1450,616,25,5657,6189,0.477545,0.960998,0.098199,0.960998,0.901801,0.178189,0.502362,1.912958,0.000046
1451,616,25,5655,6191,0.477376,0.960998,0.09823,0.960998,0.90177,0.178241,0.502202,1.913568,0.000046
1452,616,25,5652,6194,0.477123,0.960998,0.098277,0.960998,0.901723,0.178318,0.501962,1.914484,0.000047
1453,616,25,5650,6196,0.476954,0.960998,0.098308,0.960998,0.901692,0.17837,0.501802,1.915095,0.000047
1454,616,25,5649,6197,0.47687,0.960998,0.098324,0.960998,0.901676,0.178396,0.501722,1.915401,0.000047
1455,616,25,5648,6198,0.476785,0.960998,0.09834,0.960998,0.90166,0.178421,0.501642,1.915707,0.000047
1456,616,25,5646,6200,0.476617,0.960998,0.098371,0.960998,0.901629,0.178473,0.501482,1.916319,0.000047
1457,616,25,5643,6203,0.476363,0.960998,0.098418,0.960998,0.901582,0.178551,0.501241,1.917237,0.000047
1458,616,25,5641,6205,0.476194,0.960998,0.09845,0.960998,0.90155,0.178602,0.501081,1.91785,0.000047
1459,616,25,5639,6207,0.476026,0.960998,0.098481,0.960998,0.901519,0.178654,0.500921,1.918463,0.000047
1460,616,25,5638,6208,0.475941,0.960998,0.098497,0.960998,0.901503,0.17868,0.500841,1.91877,0.000047
1461,616,25,5637,6209,0.475857,0.960998,0.098513,0.960998,0.901487,0.178706,0.500761,1.919077,0.000047
1462,616,25,5636,6210,0.475772,0.960998,0.098528,0.960998,0.901472,0.178732,0.500681,1.919384,0.000047
1463,616,25,5635,6211,0.475688,0.960998,0.098544,0.960998,0.901456,0.178758,0.500601,1.919691,0.000048
1464,616,25,5634,6212,0.475604,0.960998,0.09856,0.960998,0.90144,0.178784,0.500521,1.919998,0.000048
1465,616,25,5617,6229,0.474168,0.960998,0.098829,0.960998,0.901171,0.179226,0.499159,1.925235,0.000048
1466,616,25,5616,6230,0.474084,0.960998,0.098845,0.960998,0.901155,0.179252,0.499079,1.925544,0.000048
1467,616,25,5615,6231,0.474,0.960998,0.098861,0.960998,0.901139,0.179278,0.498999,1.925853,0.000049
1468,616,25,5614,6232,0.473915,0.960998,0.098876,0.960998,0.901124,0.179304,0.498919,1.926162,0.000049
1469,616,25,5613,6233,0.473831,0.960998,0.098892,0.960998,0.901108,0.17933,0.498839,1.926471,0.000049
1470,616,25,5612,6234,0.473746,0.960998,0.098908,0.960998,0.901092,0.179357,0.498759,1.92678,0.000049
1471,616,25,5611,6235,0.473662,0.960998,0.098924,0.960998,0.901076,0.179383,0.498679,1.92709,0.000049
1472,616,25,5610,6236,0.473578,0.960998,0.09894,0.960998,0.90106,0.179409,0.498599,1.927399,0.000049
1473,616,25,5607,6239,0.473324,0.960998,0.098988,0.960998,0.901012,0.179487,0.498358,1.928328,0.000049
1474,616,25,5606,6240,0.47324,0.960998,0.099004,0.960998,0.900996,0.179513,0.498278,1.928638,0.00005
1475,616,25,5605,6241,0.473155,0.960998,0.099019,0.960998,0.900981,0.179539,0.498198,1.928948,0.00005
1476,616,25,5603,6243,0.472987,0.960998,0.099051,0.960998,0.900949,0.179592,0.498038,1.929569,0.00005
1477,616,25,5602,6244,0.472902,0.960998,0.099067,0.960998,0.900933,0.179618,0.497958,1.929879,0.00005
1478,616,25,5601,6245,0.472818,0.960998,0.099083,0.960998,0.900917,0.179644,0.497878,1.930189,0.00005
1479,616,25,5585,6261,0.471467,0.960998,0.099339,0.960998,0.900661,0.180064,0.496596,1.93517,0.00005
1480,616,25,5573,6273,0.470454,0.960998,0.099531,0.960998,0.900469,0.180381,0.495635,1.938922,0.00005
1481,616,25,5570,6276,0.470201,0.960998,0.09958,0.960998,0.90042,0.18046,0.495395,1.939862,0.00005
1482,616,25,5569,6277,0.470116,0.960998,0.099596,0.960998,0.900404,0.180486,0.495315,1.940176,0.00005
1483,616,25,5568,6278,0.470032,0.960998,0.099612,0.960998,0.900388,0.180513,0.495235,1.94049,0.00005
1484,616,25,5567,6279,0.469948,0.960998,0.099628,0.960998,0.900372,0.180539,0.495155,1.940803,0.00005
1485,616,25,5565,6281,0.469779,0.960998,0.09966,0.960998,0.90034,0.180592,0.494995,1.941431,0.00005
1486,616,25,5564,6282,0.469694,0.960998,0.099676,0.960998,0.900324,0.180619,0.494915,1.941746,0.00005
1487,616,25,5562,6284,0.469526,0.960998,0.099709,0.960998,0.900291,0.180672,0.494755,1.942374,0.00005
1488,616,25,5561,6285,0.469441,0.960998,0.099725,0.960998,0.900275,0.180698,0.494674,1.942689,0.000051
1489,616,25,5560,6286,0.469357,0.960998,0.099741,0.960998,0.900259,0.180725,0.494594,1.943003,0.000051
1490,616,25,5556,6290,0.469019,0.960998,0.099806,0.960998,0.900194,0.180831,0.494274,1.944262,0.000051
1491,616,25,5555,6291,0.468935,0.960998,0.099822,0.960998,0.900178,0.180857,0.494194,1.944577,0.000051
1492,616,25,5554,6292,0.46885,0.960998,0.099838,0.960998,0.900162,0.180884,0.494114,1.944893,0.000051
1493,616,25,5553,6293,0.468766,0.960998,0.099854,0.960998,0.900146,0.18091,0.494034,1.945208,0.000051
1494,616,25,5537,6309,0.467415,0.960998,0.100114,0.960998,0.899886,0.181336,0.492752,1.950266,0.000051
1495,616,25,5536,6310,0.467331,0.960998,0.10013,0.960998,0.89987,0.181363,0.492672,1.950583,0.000052
1496,616,25,5534,6312,0.467162,0.960998,0.100163,0.960998,0.899837,0.181417,0.492512,1.951217,0.000052
1497,616,25,5533,6313,0.467077,0.960998,0.100179,0.960998,0.899821,0.181443,0.492432,1.951535,0.000052
1498,616,25,5532,6314,0.466993,0.960998,0.100195,0.960998,0.899805,0.18147,0.492352,1.951852,0.000052
1499,616,25,5531,6315,0.466909,0.960998,0.100211,0.960998,0.899789,0.181497,0.492272,1.95217,0.000052
1500,616,25,5530,6316,0.466824,0.960998,0.100228,0.960998,0.899772,0.181524,0.492192,1.952487,0.000052
1501,616,25,5529,6317,0.46674,0.960998,0.100244,0.960998,0.899756,0.18155,0.492112,1.952805,0.000052
1502,616,25,5528,6318,0.466655,0.960998,0.10026,0.960998,0.89974,0.181577,0.492032,1.953123,0.000052
1503,616,25,5527,6319,0.466571,0.960998,0.100277,0.960998,0.899723,0.181604,0.491952,1.953441,0.000053
1504,616,25,5526,6320,0.466487,0.960998,0.100293,0.960998,0.899707,0.181631,0.491872,1.953759,0.000053
1505,616,25,5523,6323,0.466233,0.960998,0.100342,0.960998,0.899658,0.181711,0.491631,1.954714,0.000053
1506,616,25,5521,6325,0.466064,0.960998,0.100375,0.960998,0.899625,0.181765,0.491471,1.955351,0.000053
1507,616,25,5520,6326,0.46598,0.960998,0.100391,0.960998,0.899609,0.181791,0.491391,1.955669,0.000053
1508,616,25,5519,6327,0.465896,0.960998,0.100407,0.960998,0.899593,0.181818,0.491311,1.955988,0.000053
1509,616,25,5517,6329,0.465727,0.960998,0.10044,0.960998,0.89956,0.181872,0.491151,1.956626,0.000053
1510,616,25,5516,6330,0.465642,0.960998,0.100457,0.960998,0.899543,0.181899,0.491071,1.956945,0.000053
1511,616,25,5513,6333,0.465389,0.960998,0.100506,0.960998,0.899494,0.181979,0.49083,1.957903,0.000053
1512,616,25,5512,6334,0.465305,0.960998,0.100522,0.960998,0.899478,0.182006,0.49075,1.958223,0.000054
1513,616,25,5510,6336,0.465136,0.960998,0.100555,0.960998,0.899445,0.18206,0.49059,1.958862,0.000054
1514,616,25,5509,6337,0.465051,0.960998,0.100571,0.960998,0.899429,0.182087,0.49051,1.959182,0.000054
1515,616,25,5508,6338,0.464967,0.960998,0.100588,0.960998,0.899412,0.182114,0.49043,1.959502,0.000055
1516,616,25,5507,6339,0.464883,0.960998,0.100604,0.960998,0.899396,0.182141,0.49035,1.959822,0.000055
1517,616,25,5506,6340,0.464798,0.960998,0.100621,0.960998,0.899379,0.182168,0.49027,1.960142,0.000055
1518,616,25,5499,6347,0.464207,0.960998,0.100736,0.960998,0.899264,0.182356,0.489709,1.962386,0.000055
1519,616,25,5498,6348,0.464123,0.960998,0.100752,0.960998,0.899248,0.182383,0.489629,1.962706,0.000055
1520,616,25,5497,6349,0.464038,0.960998,0.100769,0.960998,0.899231,0.18241,0.489549,1.963028,0.000055
1521,616,25,5496,6350,0.463954,0.960998,0.100785,0.960998,0.899215,0.182437,0.489469,1.963349,0.000055
1522,616,25,5495,6351,0.46387,0.960998,0.100802,0.960998,0.899198,0.182464,0.489389,1.96367,0.000055
1523,616,25,5493,6353,0.463701,0.960998,0.100835,0.960998,0.899165,0.182519,0.489229,1.964313,0.000055
1524,616,25,5492,6354,0.463616,0.960998,0.100851,0.960998,0.899149,0.182546,0.489149,1.964634,0.000055
1525,616,25,5490,6356,0.463448,0.960998,0.100884,0.960998,0.899116,0.1826,0.488989,1.965278,0.000055
1526,616,25,5489,6357,0.463363,0.960998,0.100901,0.960998,0.899099,0.182627,0.488908,1.9656,0.000055
1527,616,25,5488,6358,0.463279,0.960998,0.100917,0.960998,0.899083,0.182654,0.488828,1.965922,0.000056
1528,616,25,5487,6359,0.463194,0.960998,0.100934,0.960998,0.899066,0.182681,0.488748,1.966244,0.000057
1529,616,25,5486,6360,0.46311,0.960998,0.100951,0.960998,0.899049,0.182708,0.488668,1.966566,0.000057
1530,616,25,5485,6361,0.463025,0.960998,0.100967,0.960998,0.899033,0.182735,0.488588,1.966889,0.000057
1531,616,25,5484,6362,0.462941,0.960998,0.100984,0.960998,0.899016,0.182762,0.488508,1.967211,0.000057
1532,616,25,5483,6363,0.462857,0.960998,0.101,0.960998,0.899,0.182789,0.488428,1.967534,0.000057
1533,616,25,5482,6364,0.462772,0.960998,0.101017,0.960998,0.898983,0.182816,0.488348,1.967856,0.000057
1534,616,25,5476,6370,0.462266,0.960998,0.101116,0.960998,0.898884,0.182979,0.487867,1.969794,0.000057
1535,616,25,5475,6371,0.462181,0.960998,0.101133,0.960998,0.898867,0.183007,0.487787,1.970118,0.000057
1536,616,25,5474,6372,0.462097,0.960998,0.101149,0.960998,0.898851,0.183034,0.487707,1.970441,0.000057
1537,616,25,5470,6376,0.461759,0.960998,0.101216,0.960998,0.898784,0.183143,0.487387,1.971736,0.000057
1538,616,25,5469,6377,0.461675,0.960998,0.101233,0.960998,0.898767,0.18317,0.487307,1.97206,0.000057
1539,616,25,5468,6378,0.46159,0.960998,0.101249,0.960998,0.898751,0.183197,0.487227,1.972385,0.000057
1540,616,25,5467,6379,0.461506,0.960998,0.101266,0.960998,0.898734,0.183224,0.487147,1.972709,0.000057
1541,616,25,5466,6380,0.461422,0.960998,0.101282,0.960998,0.898718,0.183252,0.487067,1.973033,0.000057
1542,616,25,5465,6381,0.461337,0.960998,0.101299,0.960998,0.898701,0.183279,0.486986,1.973358,0.000057
1543,616,25,5464,6382,0.461253,0.960998,0.101316,0.960998,0.898684,0.183306,0.486906,1.973682,0.000057
1544,616,25,5460,6386,0.460915,0.960998,0.101382,0.960998,0.898618,0.183415,0.486586,1.974981,0.000058
1545,616,25,5459,6387,0.460831,0.960998,0.101399,0.960998,0.898601,0.183443,0.486506,1.975307,0.000058
1546,616,25,5458,6388,0.460746,0.960998,0.101416,0.960998,0.898584,0.18347,0.486426,1.975632,0.000058
1547,616,25,5457,6389,0.460662,0.960998,0.101433,0.960998,0.898567,0.183497,0.486346,1.975957,0.000058
1548,616,25,5456,6390,0.460577,0.960998,0.101449,0.960998,0.898551,0.183525,0.486266,1.976283,0.000058
1549,616,25,5455,6391,0.460493,0.960998,0.101466,0.960998,0.898534,0.183552,0.486186,1.976608,0.000058
1550,616,25,5454,6392,0.460409,0.960998,0.101483,0.960998,0.898517,0.183579,0.486106,1.976934,0.000058
1551,616,25,5451,6395,0.460155,0.960998,0.101533,0.960998,0.898467,0.183661,0.485865,1.977911,0.000058
1552,616,25,5450,6396,0.460071,0.960998,0.10155,0.960998,0.89845,0.183689,0.485785,1.978237,0.000058
1553,616,25,5449,6397,0.459986,0.960998,0.101566,0.960998,0.898434,0.183716,0.485705,1.978563,0.000059
1554,616,25,5448,6398,0.459902,0.960998,0.101583,0.960998,0.898417,0.183743,0.485625,1.97889,0.000059
1555,616,25,5447,6399,0.459818,0.960998,0.1016,0.960998,0.8984,0.183771,0.485545,1.979216,0.000059
1556,616,25,5445,6401,0.459649,0.960998,0.101633,0.960998,0.898367,0.183826,0.485385,1.979869,0.000059
1557,616,25,5443,6403,0.45948,0.960998,0.101667,0.960998,0.898333,0.183881,0.485225,1.980523,0.000059
1558,616,25,5442,6404,0.459396,0.960998,0.101684,0.960998,0.898316,0.183908,0.485145,1.98085,0.000059
1559,616,25,5441,6405,0.459311,0.960998,0.101701,0.960998,0.898299,0.183936,0.485064,1.981177,0.000059
1560,616,25,5440,6406,0.459227,0.960998,0.101717,0.960998,0.898283,0.183963,0.484984,1.981504,0.000059
1561,616,25,5439,6407,0.459142,0.960998,0.101734,0.960998,0.898266,0.18399,0.484904,1.981831,0.00006
1562,616,25,5435,6411,0.458805,0.960998,0.101801,0.960998,0.898199,0.1841,0.484584,1.983141,0.00006
1563,616,25,5434,6412,0.45872,0.960998,0.101818,0.960998,0.898182,0.184128,0.484504,1.983469,0.00006
1564,616,25,5433,6413,0.458636,0.960998,0.101835,0.960998,0.898165,0.184155,0.484424,1.983797,0.00006
1565,616,25,5431,6415,0.458467,0.960998,0.101869,0.960998,0.898131,0.184211,0.484264,1.984453,0.00006
1566,616,25,5430,6416,0.458383,0.960998,0.101886,0.960998,0.898114,0.184238,0.484184,1.984781,0.00006
1567,616,25,5429,6417,0.458298,0.960998,0.101902,0.960998,0.898098,0.184266,0.484103,1.98511,0.00006
1568,616,25,5426,6420,0.458045,0.960998,0.101953,0.960998,0.898047,0.184348,0.483863,1.986095,0.000061
1569,616,25,5425,6421,0.45796,0.960998,0.10197,0.960998,0.89803,0.184376,0.483783,1.986424,0.000061
1570,616,25,5424,6422,0.457876,0.960998,0.101987,0.960998,0.898013,0.184404,0.483703,1.986753,0.000061
1571,616,25,5423,6423,0.457792,0.960998,0.102004,0.960998,0.897996,0.184431,0.483623,1.987082,0.000061
1572,616,25,5422,6424,0.457707,0.960998,0.102021,0.960998,0.897979,0.184459,0.483543,1.987411,0.000061
1573,616,25,5421,6425,0.457623,0.960998,0.102037,0.960998,0.897963,0.184486,0.483463,1.98774,0.000061
1574,616,25,5420,6426,0.457538,0.960998,0.102054,0.960998,0.897946,0.184514,0.483383,1.98807,0.000061
1575,616,25,5419,6427,0.457454,0.960998,0.102071,0.960998,0.897929,0.184542,0.483303,1.988399,0.000061
1576,616,25,5418,6428,0.45737,0.960998,0.102088,0.960998,0.897912,0.184569,0.483223,1.988728,0.000062
1577,616,25,5417,6429,0.457285,0.960998,0.102105,0.960998,0.897895,0.184597,0.483142,1.989058,0.000062
1578,616,25,5416,6430,0.457201,0.960998,0.102122,0.960998,0.897878,0.184625,0.483062,1.989388,0.000062
1579,616,25,5415,6431,0.457116,0.960998,0.102139,0.960998,0.897861,0.184652,0.482982,1.989718,0.000062
1580,615,26,5415,6431,0.457116,0.959438,0.10199,0.959438,0.89801,0.18438,0.482902,1.986817,0.000062
1581,615,26,5414,6432,0.457032,0.959438,0.102007,0.959438,0.897993,0.184408,0.482822,1.987147,0.000062
1582,615,26,5413,6433,0.456947,0.959438,0.102024,0.959438,0.897976,0.184435,0.482742,1.987476,0.000063
1583,615,26,5410,6436,0.456694,0.959438,0.102075,0.959438,0.897925,0.184518,0.482502,1.988466,0.000063
1584,615,26,5409,6437,0.45661,0.959438,0.102092,0.959438,0.897908,0.184546,0.482422,1.988796,0.000063
1585,615,26,5408,6438,0.456525,0.959438,0.102109,0.959438,0.897891,0.184574,0.482342,1.989126,0.000063
1586,615,26,5407,6439,0.456441,0.959438,0.102126,0.959438,0.897874,0.184602,0.482262,1.989456,0.000063
1587,615,26,5406,6440,0.456357,0.959438,0.102143,0.959438,0.897857,0.184629,0.482181,1.989787,0.000064
1588,615,26,5405,6441,0.456272,0.959438,0.102159,0.959438,0.897841,0.184657,0.482101,1.990117,0.000064
1589,615,26,5404,6442,0.456188,0.959438,0.102176,0.959438,0.897824,0.184685,0.482021,1.990448,0.000064
1590,615,26,5402,6444,0.456019,0.959438,0.10221,0.959438,0.89779,0.18474,0.481861,1.99111,0.000064
1591,615,26,5401,6445,0.455934,0.959438,0.102227,0.959438,0.897773,0.184768,0.481781,1.991441,0.000064
1592,615,26,5400,6446,0.45585,0.959438,0.102244,0.959438,0.897756,0.184796,0.481701,1.991772,0.000065
1593,615,26,5399,6447,0.455766,0.959438,0.102261,0.959438,0.897739,0.184823,0.481621,1.992103,0.000065
1594,615,26,5398,6448,0.455681,0.959438,0.102278,0.959438,0.897722,0.184851,0.481541,1.992434,0.000065
1595,615,26,5397,6449,0.455597,0.959438,0.102295,0.959438,0.897705,0.184879,0.481461,1.992766,0.000066
1596,615,26,5395,6451,0.455428,0.959438,0.102329,0.959438,0.897671,0.184935,0.481301,1.993429,0.000066
1597,615,26,5394,6452,0.455344,0.959438,0.102346,0.959438,0.897654,0.184962,0.48122,1.993761,0.000066
1598,615,26,5393,6453,0.455259,0.959438,0.102364,0.959438,0.897636,0.18499,0.48114,1.994092,0.000066
1599,615,26,5391,6455,0.45509,0.959438,0.102398,0.959438,0.897602,0.185046,0.48098,1.994756,0.000066
1600,615,26,5390,6456,0.455006,0.959438,0.102415,0.959438,0.897585,0.185074,0.4809,1.995089,0.000066
1601,615,26,5389,6457,0.454921,0.959438,0.102432,0.959438,0.897568,0.185102,0.48082,1.995421,0.000066
1602,615,26,5387,6459,0.454753,0.959438,0.102466,0.959438,0.897534,0.185157,0.48066,1.996086,0.000066
1603,615,26,5385,6461,0.454584,0.959438,0.1025,0.959438,0.8975,0.185213,0.4805,1.996751,0.000066
1604,615,26,5384,6462,0.454499,0.959438,0.102517,0.959438,0.897483,0.185241,0.48042,1.997084,0.000067
1605,615,26,5383,6463,0.454415,0.959438,0.102534,0.959438,0.897466,0.185269,0.48034,1.997417,0.000067
1606,615,26,5382,6464,0.454331,0.959438,0.102551,0.959438,0.897449,0.185297,0.480259,1.99775,0.000067
1607,615,26,5381,6465,0.454246,0.959438,0.102568,0.959438,0.897432,0.185325,0.480179,1.998083,0.000067
1608,615,26,5380,6466,0.454162,0.959438,0.102585,0.959438,0.897415,0.185353,0.480099,1.998417,0.000067
1609,615,26,5379,6467,0.454077,0.959438,0.102603,0.959438,0.897397,0.185381,0.480019,1.99875,0.000067
1610,615,26,5378,6468,0.453993,0.959438,0.10262,0.959438,0.89738,0.185409,0.479939,1.999083,0.000068
1611,615,26,5377,6469,0.453908,0.959438,0.102637,0.959438,0.897363,0.185436,0.479859,1.999417,0.000068
1612,615,26,5376,6470,0.453824,0.959438,0.102654,0.959438,0.897346,0.185464,0.479779,1.999751,0.000068
1613,615,26,5371,6475,0.453402,0.959438,0.10274,0.959438,0.89726,0.185604,0.479379,2.001421,0.000068
1614,615,26,5370,6476,0.453318,0.959438,0.102757,0.959438,0.897243,0.185632,0.479298,2.001756,0.000069
1615,615,26,5368,6478,0.453149,0.959438,0.102791,0.959438,0.897209,0.185688,0.479138,2.002425,0.000069
1616,615,26,5367,6479,0.453064,0.959438,0.102808,0.959438,0.897192,0.185716,0.479058,2.002759,0.000069
1617,615,26,5366,6480,0.45298,0.959438,0.102826,0.959438,0.897174,0.185744,0.478978,2.003094,0.000069
1618,615,26,5365,6481,0.452895,0.959438,0.102843,0.959438,0.897157,0.185773,0.478898,2.003429,0.000069
1619,615,26,5364,6482,0.452811,0.959438,0.10286,0.959438,0.89714,0.185801,0.478818,2.003764,0.000069
1620,615,26,5363,6483,0.452727,0.959438,0.102877,0.959438,0.897123,0.185829,0.478738,2.0041,0.00007
1621,615,26,5362,6484,0.452642,0.959438,0.102894,0.959438,0.897106,0.185857,0.478658,2.004435,0.00007
1622,615,26,5361,6485,0.452558,0.959438,0.102912,0.959438,0.897088,0.185885,0.478578,2.00477,0.00007
1623,615,26,5360,6486,0.452473,0.959438,0.102929,0.959438,0.897071,0.185913,0.478498,2.005106,0.00007
1624,615,26,5359,6487,0.452389,0.959438,0.102946,0.959438,0.897054,0.185941,0.478418,2.005441,0.00007
1625,615,26,5357,6489,0.45222,0.959438,0.102981,0.959438,0.897019,0.185997,0.478257,2.006113,0.000071
1626,615,26,5355,6491,0.452051,0.959438,0.103015,0.959438,0.896985,0.186054,0.478097,2.006785,0.000071
1627,615,26,5354,6492,0.451967,0.959438,0.103032,0.959438,0.896968,0.186082,0.478017,2.007121,0.000071
1628,615,26,5353,6493,0.451882,0.959438,0.10305,0.959438,0.89695,0.18611,0.477937,2.007458,0.000071
1629,615,26,5352,6494,0.451798,0.959438,0.103067,0.959438,0.896933,0.186138,0.477857,2.007794,0.000071
1630,615,26,5351,6495,0.451714,0.959438,0.103084,0.959438,0.896916,0.186166,0.477777,2.008131,0.000072
1631,615,26,5349,6497,0.451545,0.959438,0.103119,0.959438,0.896881,0.186223,0.477617,2.008804,0.000072
1632,615,26,5345,6501,0.451207,0.959438,0.103188,0.959438,0.896812,0.186335,0.477296,2.010152,0.000072
1633,615,26,5343,6503,0.451038,0.959438,0.103223,0.959438,0.896777,0.186392,0.477136,2.010827,0.000072
1634,615,26,5342,6504,0.450954,0.959438,0.10324,0.959438,0.89676,0.18642,0.477056,2.011165,0.000072
1635,615,26,5341,6505,0.450869,0.959438,0.103257,0.959438,0.896743,0.186448,0.476976,2.011502,0.000072
1636,615,26,5340,6506,0.450785,0.959438,0.103275,0.959438,0.896725,0.186477,0.476896,2.01184,0.000072
1637,615,26,5339,6507,0.450701,0.959438,0.103292,0.959438,0.896708,0.186505,0.476816,2.012178,0.000072
1638,615,26,5338,6508,0.450616,0.959438,0.103309,0.959438,0.896691,0.186533,0.476736,2.012516,0.000072
1639,615,26,5337,6509,0.450532,0.959438,0.103327,0.959438,0.896673,0.186562,0.476656,2.012854,0.000073
1640,615,26,5334,6512,0.450279,0.959438,0.103379,0.959438,0.896621,0.186646,0.476415,2.013869,0.000073
1641,615,26,5332,6514,0.45011,0.959438,0.103413,0.959438,0.896587,0.186703,0.476255,2.014546,0.000073
1642,615,26,5331,6515,0.450025,0.959438,0.103431,0.959438,0.896569,0.186731,0.476175,2.014885,0.000073
1643,615,26,5330,6516,0.449941,0.959438,0.103448,0.959438,0.896552,0.18676,0.476095,2.015224,0.000073
1644,615,26,5329,6517,0.449856,0.959438,0.103466,0.959438,0.896534,0.186788,0.476015,2.015563,0.000073
