"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
242,1144,9,16520,2219,0.881584,0.992194,0.064764,0.992194,0.935236,0.121592,0.887995,1.117342,0.000003
243,1144,9,16518,2221,0.881477,0.992194,0.064772,0.992194,0.935228,0.121605,0.887895,1.117468,0.000003
244,1144,9,16485,2254,0.879716,0.992194,0.064893,0.992194,0.935107,0.121819,0.886236,1.11956,0.000003
245,1144,9,16484,2255,0.879663,0.992194,0.064897,0.992194,0.935103,0.121825,0.886185,1.119624,0.000003
246,1144,9,16483,2256,0.879609,0.992194,0.0649,0.992194,0.9351,0.121832,0.886135,1.119687,0.000003
247,1144,9,16479,2260,0.879396,0.992194,0.064915,0.992194,0.935085,0.121858,0.885934,1.119941,0.000003
248,1144,9,16478,2261,0.879343,0.992194,0.064919,0.992194,0.935081,0.121864,0.885884,1.120005,0.000003
249,1144,9,16436,2303,0.877101,0.992194,0.065074,0.992194,0.934926,0.122137,0.883772,1.122681,0.000003
250,1144,9,16433,2306,0.876941,0.992194,0.065085,0.992194,0.934915,0.122157,0.883622,1.122872,0.000003
251,1144,9,16432,2307,0.876888,0.992194,0.065089,0.992194,0.934911,0.122163,0.883571,1.122936,0.000003
252,1144,9,16429,2310,0.876728,0.992194,0.0651,0.992194,0.9349,0.122183,0.88342,1.123128,0.000003
253,1143,10,16405,2334,0.875447,0.991327,0.065136,0.991327,0.934864,0.122239,0.882164,1.123745,0.000003
254,1143,10,16404,2335,0.875394,0.991327,0.065139,0.991327,0.934861,0.122246,0.882113,1.123809,0.000003
255,1143,10,16386,2353,0.874433,0.991327,0.065206,0.991327,0.934794,0.122364,0.881209,1.124963,0.000003
256,1143,10,16384,2355,0.874326,0.991327,0.065214,0.991327,0.934786,0.122377,0.881108,1.125091,0.000003
257,1143,10,16381,2358,0.874166,0.991327,0.065225,0.991327,0.934775,0.122397,0.880957,1.125284,0.000003
258,1143,10,16378,2361,0.874006,0.991327,0.065236,0.991327,0.934764,0.122416,0.880806,1.125477,0.000003
259,1143,10,16375,2364,0.873846,0.991327,0.065247,0.991327,0.934753,0.122436,0.880656,1.125669,0.000003
260,1143,10,16354,2385,0.872725,0.991327,0.065325,0.991327,0.934675,0.122574,0.8796,1.12702,0.000003
261,1143,10,16353,2386,0.872672,0.991327,0.065329,0.991327,0.934671,0.12258,0.87955,1.127085,0.000003
262,1143,10,16339,2400,0.871925,0.991327,0.065382,0.991327,0.934618,0.122672,0.878846,1.127987,0.000003
263,1143,10,16325,2414,0.871178,0.991327,0.065434,0.991327,0.934566,0.122765,0.878142,1.128891,0.000003
264,1143,10,16313,2426,0.870537,0.991327,0.065479,0.991327,0.934521,0.122844,0.877539,1.129668,0.000003
265,1143,10,16301,2438,0.869897,0.991327,0.065524,0.991327,0.934476,0.122923,0.876935,1.130445,0.000003
266,1143,10,16300,2439,0.869844,0.991327,0.065528,0.991327,0.934472,0.12293,0.876885,1.130509,0.000003
267,1143,10,16299,2440,0.86979,0.991327,0.065531,0.991327,0.934469,0.122936,0.876835,1.130574,0.000003
268,1143,10,16298,2441,0.869737,0.991327,0.065535,0.991327,0.934465,0.122943,0.876785,1.130639,0.000003
269,1143,10,16297,2442,0.869684,0.991327,0.065539,0.991327,0.934461,0.122949,0.876734,1.130704,0.000003
270,1143,10,16296,2443,0.86963,0.991327,0.065543,0.991327,0.934457,0.122956,0.876684,1.130769,0.000003
271,1143,10,16293,2446,0.86947,0.991327,0.065554,0.991327,0.934446,0.122976,0.876533,1.130963,0.000003
272,1143,10,16269,2470,0.868189,0.991327,0.065644,0.991327,0.934356,0.123135,0.875327,1.132522,0.000003
273,1143,10,16266,2473,0.868029,0.991327,0.065656,0.991327,0.934344,0.123155,0.875176,1.132717,0.000003
274,1143,10,16265,2474,0.867976,0.991327,0.065659,0.991327,0.934341,0.123161,0.875126,1.132782,0.000003
275,1143,10,16264,2475,0.867923,0.991327,0.065663,0.991327,0.934337,0.123168,0.875075,1.132847,0.000003
276,1143,10,16263,2476,0.867869,0.991327,0.065667,0.991327,0.934333,0.123175,0.875025,1.132913,0.000003
277,1143,10,16262,2477,0.867816,0.991327,0.065671,0.991327,0.934329,0.123181,0.874975,1.132978,0.000003
278,1143,10,16260,2479,0.867709,0.991327,0.065678,0.991327,0.934322,0.123195,0.874874,1.133108,0.000003
279,1143,10,16247,2492,0.867015,0.991327,0.065727,0.991327,0.934273,0.123281,0.874221,1.133955,0.000003
280,1143,10,16246,2493,0.866962,0.991327,0.065731,0.991327,0.934269,0.123288,0.874171,1.13402,0.000003
281,1143,10,16244,2495,0.866855,0.991327,0.065739,0.991327,0.934261,0.123301,0.87407,1.134151,0.000003
282,1143,10,16243,2496,0.866802,0.991327,0.065743,0.991327,0.934257,0.123308,0.87402,1.134216,0.000003
283,1143,10,16229,2510,0.866055,0.991327,0.065796,0.991327,0.934204,0.123401,0.873316,1.13513,0.000003
284,1143,10,16204,2535,0.864721,0.991327,0.06589,0.991327,0.93411,0.123568,0.872059,1.136766,0.000004
285,1143,10,16197,2542,0.864347,0.991327,0.065917,0.991327,0.934083,0.123614,0.871707,1.137225,0.000004
286,1143,10,16194,2545,0.864187,0.991327,0.065928,0.991327,0.934072,0.123634,0.871556,1.137421,0.000004
287,1143,10,16191,2548,0.864027,0.991327,0.06594,0.991327,0.93406,0.123654,0.871406,1.137618,0.000004
288,1143,10,16189,2550,0.86392,0.991327,0.065947,0.991327,0.934053,0.123668,0.871305,1.13775,0.000004
289,1143,10,16177,2562,0.86328,0.991327,0.065993,0.991327,0.934007,0.123748,0.870702,1.138538,0.000004
290,1143,10,16171,2568,0.86296,0.991327,0.066016,0.991327,0.933984,0.123788,0.8704,1.138932,0.000004
291,1143,10,16165,2574,0.862639,0.991327,0.066039,0.991327,0.933961,0.123829,0.870099,1.139327,0.000004
292,1143,10,16162,2577,0.862479,0.991327,0.06605,0.991327,0.93395,0.123849,0.869948,1.139525,0.000004
293,1143,10,16119,2620,0.860185,0.991327,0.066215,0.991327,0.933785,0.124138,0.867786,1.142363,0.000004
294,1143,10,16118,2621,0.860131,0.991327,0.066219,0.991327,0.933781,0.124145,0.867736,1.14243,0.000004
295,1143,10,16117,2622,0.860078,0.991327,0.066222,0.991327,0.933778,0.124151,0.867686,1.142496,0.000004
296,1143,10,16115,2624,0.859971,0.991327,0.06623,0.991327,0.93377,0.124165,0.867585,1.142628,0.000004
297,1143,10,16112,2627,0.859811,0.991327,0.066242,0.991327,0.933758,0.124185,0.867434,1.142827,0.000004
298,1143,10,16097,2642,0.859011,0.991327,0.066299,0.991327,0.933701,0.124286,0.86668,1.143821,0.000004
299,1143,10,16093,2646,0.858797,0.991327,0.066315,0.991327,0.933685,0.124313,0.866479,1.144087,0.000004
300,1143,10,16092,2647,0.858744,0.991327,0.066319,0.991327,0.933681,0.12432,0.866429,1.144153,0.000004
301,1143,10,16083,2656,0.858264,0.991327,0.066353,0.991327,0.933647,0.124381,0.865976,1.144751,0.000004
302,1143,10,16078,2661,0.857997,0.991327,0.066372,0.991327,0.933628,0.124415,0.865725,1.145083,0.000004
303,1143,10,16077,2662,0.857943,0.991327,0.066376,0.991327,0.933624,0.124422,0.865675,1.14515,0.000004
304,1143,10,16074,2665,0.857783,0.991327,0.066388,0.991327,0.933612,0.124442,0.865524,1.145349,0.000004
305,1143,10,16072,2667,0.857677,0.991327,0.066396,0.991327,0.933604,0.124456,0.865423,1.145482,0.000004
306,1143,10,16070,2669,0.85757,0.991327,0.066403,0.991327,0.933597,0.124469,0.865323,1.145615,0.000004
307,1143,10,16069,2670,0.857516,0.991327,0.066407,0.991327,0.933593,0.124476,0.865272,1.145682,0.000004
308,1143,10,16056,2683,0.856823,0.991327,0.066457,0.991327,0.933543,0.124564,0.864619,1.146548,0.000004
309,1143,10,16054,2685,0.856716,0.991327,0.066465,0.991327,0.933535,0.124578,0.864518,1.146681,0.000004
310,1143,10,16043,2696,0.856129,0.991327,0.066508,0.991327,0.933492,0.124652,0.863965,1.147415,0.000004
311,1143,10,16040,2699,0.855969,0.991327,0.066519,0.991327,0.933481,0.124673,0.863815,1.147615,0.000004
312,1143,10,16038,2701,0.855862,0.991327,0.066527,0.991327,0.933473,0.124686,0.863714,1.147749,0.000004
313,1143,10,16036,2703,0.855755,0.991327,0.066535,0.991327,0.933465,0.1247,0.863614,1.147883,0.000004
314,1143,10,16035,2704,0.855702,0.991327,0.066539,0.991327,0.933461,0.124707,0.863563,1.147949,0.000004
315,1143,10,16033,2706,0.855595,0.991327,0.066546,0.991327,0.933454,0.12472,0.863463,1.148083,0.000004
316,1143,10,16031,2708,0.855489,0.991327,0.066554,0.991327,0.933446,0.124734,0.863362,1.148217,0.000004
317,1143,10,16027,2712,0.855275,0.991327,0.06657,0.991327,0.93343,0.124761,0.863161,1.148484,0.000004
318,1143,10,16008,2731,0.854261,0.991327,0.066643,0.991327,0.933357,0.124891,0.862206,1.149757,0.000004
319,1143,10,16007,2732,0.854208,0.991327,0.066647,0.991327,0.933353,0.124898,0.862156,1.149824,0.000004
320,1143,10,16006,2733,0.854154,0.991327,0.066651,0.991327,0.933349,0.124904,0.862105,1.149891,0.000004
321,1143,10,16005,2734,0.854101,0.991327,0.066655,0.991327,0.933345,0.124911,0.862055,1.149958,0.000004
322,1143,10,16000,2739,0.853834,0.991327,0.066674,0.991327,0.933326,0.124945,0.861804,1.150293,0.000004
323,1143,10,15996,2743,0.853621,0.991327,0.06669,0.991327,0.93331,0.124973,0.861603,1.150562,0.000004
324,1143,10,15995,2744,0.853567,0.991327,0.066694,0.991327,0.933306,0.124979,0.861552,1.150629,0.000004
325,1143,10,15994,2745,0.853514,0.991327,0.066698,0.991327,0.933302,0.124986,0.861502,1.150696,0.000004
326,1143,10,15993,2746,0.853461,0.991327,0.066702,0.991327,0.933298,0.124993,0.861452,1.150763,0.000004
327,1143,10,15977,2762,0.852607,0.991327,0.066764,0.991327,0.933236,0.125103,0.860647,1.151839,0.000004
328,1143,10,15976,2763,0.852553,0.991327,0.066768,0.991327,0.933232,0.125109,0.860597,1.151906,0.000004
329,1143,10,15975,2764,0.8525,0.991327,0.066772,0.991327,0.933228,0.125116,0.860547,1.151973,0.000004
330,1143,10,15969,2770,0.85218,0.991327,0.066795,0.991327,0.933205,0.125157,0.860245,1.152377,0.000004
331,1143,10,15968,2771,0.852127,0.991327,0.066799,0.991327,0.933201,0.125164,0.860195,1.152444,0.000004
332,1143,10,15965,2774,0.851966,0.991327,0.066811,0.991327,0.933189,0.125185,0.860044,1.152646,0.000004
333,1143,10,15951,2788,0.851219,0.991327,0.066866,0.991327,0.933134,0.125281,0.85934,1.153591,0.000004
334,1143,10,15950,2789,0.851166,0.991327,0.066869,0.991327,0.933131,0.125288,0.85929,1.153658,0.000004
335,1143,10,15946,2793,0.850953,0.991327,0.066885,0.991327,0.933115,0.125315,0.859089,1.153928,0.000004
336,1143,10,15944,2795,0.850846,0.991327,0.066893,0.991327,0.933107,0.125329,0.858989,1.154063,0.000004
337,1143,10,15931,2808,0.850152,0.991327,0.066944,0.991327,0.933056,0.125418,0.858335,1.154942,0.000004
338,1143,10,15930,2809,0.850099,0.991327,0.066948,0.991327,0.933052,0.125425,0.858285,1.155009,0.000004
339,1143,10,15918,2821,0.849458,0.991327,0.066995,0.991327,0.933005,0.125508,0.857681,1.155822,0.000004
340,1143,10,15914,2825,0.849245,0.991327,0.067011,0.991327,0.932989,0.125535,0.85748,1.156093,0.000004
341,1143,10,15912,2827,0.849138,0.991327,0.067018,0.991327,0.932982,0.125549,0.85738,1.156228,0.000004
342,1143,10,15910,2829,0.849031,0.991327,0.067026,0.991327,0.932974,0.125563,0.857279,1.156364,0.000004
343,1143,10,15909,2830,0.848978,0.991327,0.06703,0.991327,0.93297,0.12557,0.857229,1.156432,0.000004
344,1143,10,15906,2833,0.848818,0.991327,0.067042,0.991327,0.932958,0.125591,0.857078,1.156635,0.000004
345,1143,10,15904,2835,0.848711,0.991327,0.06705,0.991327,0.93295,0.125604,0.856978,1.156771,0.000005
346,1143,10,15899,2840,0.848444,0.991327,0.06707,0.991327,0.93293,0.125639,0.856726,1.15711,0.000005
347,1143,10,15898,2841,0.848391,0.991327,0.067074,0.991327,0.932926,0.125646,0.856676,1.157178,0.000005
348,1143,10,15885,2854,0.847697,0.991327,0.067125,0.991327,0.932875,0.125736,0.856023,1.158062,0.000005
349,1143,10,15884,2855,0.847644,0.991327,0.067129,0.991327,0.932871,0.125743,0.855972,1.15813,0.000005
350,1143,10,15883,2856,0.847591,0.991327,0.067133,0.991327,0.932867,0.125749,0.855922,1.158198,0.000005
351,1142,11,15882,2857,0.847537,0.99046,0.067082,0.99046,0.932918,0.125653,0.855821,1.15732,0.000005
352,1142,11,15881,2858,0.847484,0.99046,0.067086,0.99046,0.932914,0.12566,0.855771,1.157388,0.000005
353,1142,11,15880,2859,0.84743,0.99046,0.06709,0.99046,0.93291,0.125667,0.855721,1.157456,0.000005
354,1142,11,15879,2860,0.847377,0.99046,0.067094,0.99046,0.932906,0.125674,0.855671,1.157524,0.000005
355,1142,11,15878,2861,0.847324,0.99046,0.067098,0.99046,0.932902,0.125681,0.85562,1.157592,0.000005
356,1142,11,15877,2862,0.84727,0.99046,0.067101,0.99046,0.932899,0.125688,0.85557,1.15766,0.000005
357,1142,11,15858,2881,0.846256,0.99046,0.067176,0.99046,0.932824,0.125819,0.854615,1.158954,0.000005
358,1142,11,15856,2883,0.84615,0.99046,0.067184,0.99046,0.932816,0.125833,0.854514,1.159091,0.000005
359,1142,11,15855,2884,0.846096,0.99046,0.067188,0.99046,0.932812,0.12584,0.854464,1.159159,0.000005
360,1142,11,15851,2888,0.845883,0.99046,0.067204,0.99046,0.932796,0.125868,0.854263,1.159432,0.000005
361,1142,11,15849,2890,0.845776,0.99046,0.067212,0.99046,0.932788,0.125882,0.854162,1.159568,0.000005
362,1142,11,15827,2912,0.844602,0.99046,0.067299,0.99046,0.932701,0.126035,0.853057,1.161072,0.000005
363,1142,11,15826,2913,0.844549,0.99046,0.067303,0.99046,0.932697,0.126042,0.853006,1.16114,0.000005
364,1142,11,15825,2914,0.844495,0.99046,0.067307,0.99046,0.932693,0.126049,0.852956,1.161208,0.000005
365,1142,11,15811,2928,0.843748,0.99046,0.067363,0.99046,0.932637,0.126146,0.852252,1.162167,0.000005
366,1142,11,15808,2931,0.843588,0.99046,0.067375,0.99046,0.932625,0.126167,0.852101,1.162373,0.000005
367,1142,11,15807,2932,0.843535,0.99046,0.067379,0.99046,0.932621,0.126174,0.852051,1.162442,0.000005
368,1142,11,15804,2935,0.843375,0.99046,0.067391,0.99046,0.932609,0.126195,0.8519,1.162647,0.000005
369,1142,11,15803,2936,0.843321,0.99046,0.067395,0.99046,0.932605,0.126202,0.85185,1.162716,0.000005
370,1142,11,15796,2943,0.842948,0.99046,0.067422,0.99046,0.932578,0.126251,0.851498,1.163197,0.000005
371,1142,11,15794,2945,0.842841,0.99046,0.06743,0.99046,0.93257,0.126265,0.851398,1.163334,0.000005
372,1142,11,15793,2946,0.842788,0.99046,0.067434,0.99046,0.932566,0.126272,0.851347,1.163403,0.000005
373,1142,11,15790,2949,0.842628,0.99046,0.067446,0.99046,0.932554,0.126293,0.851196,1.163609,0.000005
374,1142,11,15789,2950,0.842574,0.99046,0.06745,0.99046,0.93255,0.126299,0.851146,1.163678,0.000005
375,1142,11,15782,2957,0.842201,0.99046,0.067478,0.99046,0.932522,0.126348,0.850794,1.164159,0.000005
376,1142,11,15777,2962,0.841934,0.99046,0.067498,0.99046,0.932502,0.126383,0.850543,1.164503,0.000005
377,1142,11,15767,2972,0.8414,0.99046,0.067538,0.99046,0.932462,0.126453,0.85004,1.165192,0.000005
378,1142,11,15744,2995,0.840173,0.99046,0.06763,0.99046,0.93237,0.126615,0.848884,1.166779,0.000005
379,1142,11,15743,2996,0.84012,0.99046,0.067634,0.99046,0.932366,0.126622,0.848834,1.166848,0.000005
380,1142,11,15741,2998,0.840013,0.99046,0.067642,0.99046,0.932358,0.126636,0.848733,1.166986,0.000005
381,1142,11,15739,3000,0.839906,0.99046,0.06765,0.99046,0.93235,0.12665,0.848633,1.167124,0.000005
382,1142,11,15738,3001,0.839853,0.99046,0.067654,0.99046,0.932346,0.126657,0.848582,1.167193,0.000005
383,1142,11,15737,3002,0.839799,0.99046,0.067658,0.99046,0.932342,0.126664,0.848532,1.167263,0.000005
384,1142,11,15736,3003,0.839746,0.99046,0.067662,0.99046,0.932338,0.126671,0.848482,1.167332,0.000005
385,1142,11,15735,3004,0.839693,0.99046,0.067666,0.99046,0.932334,0.126678,0.848432,1.167401,0.000005
386,1142,11,15708,3031,0.838252,0.99046,0.067774,0.99046,0.932226,0.126868,0.847074,1.169271,0.000005
387,1142,11,15706,3033,0.838145,0.99046,0.067783,0.99046,0.932217,0.126882,0.846974,1.16941,0.000005
388,1142,11,15704,3035,0.838038,0.99046,0.067791,0.99046,0.932209,0.126896,0.846873,1.169549,0.000005
389,1142,11,15703,3036,0.837985,0.99046,0.067795,0.99046,0.932205,0.126903,0.846823,1.169619,0.000005
390,1142,11,15702,3037,0.837932,0.99046,0.067799,0.99046,0.932201,0.12691,0.846773,1.169688,0.000005
391,1142,11,15698,3041,0.837718,0.99046,0.067815,0.99046,0.932185,0.126938,0.846571,1.169966,0.000005
392,1142,11,15669,3070,0.836171,0.99046,0.067932,0.99046,0.932068,0.127143,0.845114,1.171984,0.000005
393,1142,11,15666,3073,0.83601,0.99046,0.067944,0.99046,0.932056,0.127164,0.844963,1.172193,0.000005
394,1142,11,15663,3076,0.83585,0.99046,0.067956,0.99046,0.932044,0.127186,0.844812,1.172402,0.000005
395,1142,11,15661,3078,0.835744,0.99046,0.067964,0.99046,0.932036,0.1272,0.844711,1.172542,0.000005
396,1142,11,15657,3082,0.83553,0.99046,0.06798,0.99046,0.93202,0.127228,0.84451,1.172821,0.000005
397,1142,11,15654,3085,0.83537,0.99046,0.067992,0.99046,0.932008,0.127249,0.84436,1.173031,0.000005
398,1142,11,15653,3086,0.835317,0.99046,0.067996,0.99046,0.932004,0.127257,0.844309,1.173101,0.000005
399,1142,11,15650,3089,0.835157,0.99046,0.068009,0.99046,0.931991,0.127278,0.844158,1.17331,0.000005
400,1142,11,15649,3090,0.835103,0.99046,0.068013,0.99046,0.931987,0.127285,0.844108,1.17338,0.000005
401,1142,11,15648,3091,0.83505,0.99046,0.068017,0.99046,0.931983,0.127292,0.844058,1.17345,0.000005
402,1142,11,15641,3098,0.834676,0.99046,0.068045,0.99046,0.931955,0.127342,0.843706,1.173939,0.000005
403,1142,11,15638,3101,0.834516,0.99046,0.068057,0.99046,0.931943,0.127363,0.843555,1.174149,0.000005
404,1142,11,15637,3102,0.834463,0.99046,0.068061,0.99046,0.931939,0.12737,0.843505,1.174219,0.000005
405,1142,11,15635,3104,0.834356,0.99046,0.068069,0.99046,0.931931,0.127384,0.843404,1.174359,0.000005
406,1142,11,15619,3120,0.833502,0.99046,0.068134,0.99046,0.931866,0.127498,0.8426,1.17548,0.000005
407,1141,12,15616,3123,0.833342,0.989592,0.068091,0.989592,0.931909,0.127415,0.842399,1.174731,0.000005
408,1140,13,15598,3141,0.832382,0.988725,0.068108,0.988725,0.931892,0.127438,0.841444,1.175034,0.000005
409,1140,13,15597,3142,0.832328,0.988725,0.068113,0.988725,0.931887,0.127446,0.841394,1.175104,0.000005
410,1140,13,15592,3147,0.832061,0.988725,0.068133,0.988725,0.931867,0.127481,0.841142,1.175455,0.000005
411,1140,13,15587,3152,0.831795,0.988725,0.068153,0.988725,0.931847,0.127517,0.840891,1.175807,0.000005
412,1140,13,15577,3162,0.831261,0.988725,0.068194,0.988725,0.931806,0.127588,0.840388,1.17651,0.000005
413,1140,13,15573,3166,0.831048,0.988725,0.06821,0.988725,0.93179,0.127617,0.840187,1.176792,0.000005
414,1140,13,15567,3172,0.830727,0.988725,0.068235,0.988725,0.931765,0.12766,0.839885,1.177214,0.000005
415,1140,13,15566,3173,0.830674,0.988725,0.068239,0.988725,0.931761,0.127667,0.839835,1.177285,0.000005
416,1140,13,15558,3181,0.830247,0.988725,0.068272,0.988725,0.931728,0.127724,0.839433,1.177849,0.000005
417,1140,13,15555,3184,0.830087,0.988725,0.068284,0.988725,0.931716,0.127745,0.839282,1.17806,0.000006
418,1140,13,15549,3190,0.829767,0.988725,0.068308,0.988725,0.931692,0.127788,0.83898,1.178484,0.000006
419,1140,13,15545,3194,0.829553,0.988725,0.068325,0.988725,0.931675,0.127817,0.838779,1.178766,0.000006
420,1140,13,15544,3195,0.8295,0.988725,0.068329,0.988725,0.931671,0.127824,0.838729,1.178837,0.000006
421,1140,13,15540,3199,0.829287,0.988725,0.068345,0.988725,0.931655,0.127853,0.838528,1.17912,0.000006
422,1140,13,15539,3200,0.829233,0.988725,0.068349,0.988725,0.931651,0.12786,0.838478,1.179191,0.000006
423,1139,14,15534,3205,0.828966,0.987858,0.068314,0.987858,0.931686,0.127791,0.838176,1.17858,0.000006
424,1139,14,15520,3219,0.828219,0.987858,0.068371,0.987858,0.931629,0.127891,0.837472,1.179571,0.000006
425,1139,14,15519,3220,0.828166,0.987858,0.068376,0.987858,0.931624,0.127898,0.837422,1.179641,0.000006
426,1139,14,15517,3222,0.828059,0.987858,0.068384,0.987858,0.931616,0.127913,0.837322,1.179783,0.000006
427,1139,14,15514,3225,0.827899,0.987858,0.068396,0.987858,0.931604,0.127934,0.837171,1.179996,0.000006
428,1139,14,15509,3230,0.827632,0.987858,0.068417,0.987858,0.931583,0.12797,0.836919,1.18035,0.000006
429,1139,14,15507,3232,0.827525,0.987858,0.068425,0.987858,0.931575,0.127985,0.836819,1.180492,0.000006
430,1139,14,15498,3241,0.827045,0.987858,0.068462,0.987858,0.931538,0.128049,0.836366,1.18113,0.000006
431,1139,14,15496,3243,0.826938,0.987858,0.06847,0.987858,0.93153,0.128064,0.836266,1.181272,0.000006
432,1139,14,15492,3247,0.826725,0.987858,0.068487,0.987858,0.931513,0.128093,0.836065,1.181557,0.000006
433,1139,14,15488,3251,0.826512,0.987858,0.068503,0.987858,0.931497,0.128121,0.835864,1.181841,0.000006
434,1139,14,15486,3253,0.826405,0.987858,0.068511,0.987858,0.931489,0.128136,0.835763,1.181983,0.000006
435,1139,14,15485,3254,0.826351,0.987858,0.068515,0.987858,0.931485,0.128143,0.835713,1.182054,0.000006
436,1139,14,15483,3256,0.826245,0.987858,0.068524,0.987858,0.931476,0.128158,0.835612,1.182196,0.000006
437,1139,14,15481,3258,0.826138,0.987858,0.068532,0.987858,0.931468,0.128172,0.835512,1.182339,0.000006
438,1139,14,15477,3262,0.825925,0.987858,0.068548,0.987858,0.931452,0.128201,0.835311,1.182623,0.000006
439,1139,14,15474,3265,0.825764,0.987858,0.068561,0.987858,0.931439,0.128222,0.83516,1.182837,0.000006
440,1139,14,15468,3271,0.825444,0.987858,0.068586,0.987858,0.931414,0.128266,0.834858,1.183264,0.000006
